position	distance	allele0	allele1
N/A	0.000252001	1	0
N/A	0.000252001	1	0
N/A	0.000252001	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0.00909249
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254	1	0
N/A	0.000254001	1	0
N/A	0.000254001	1	0
N/A	0.000254001	1	0
N/A	0.000254001	1	0
N/A	0.000254001	1	0
N/A	0.000254001	1	0
N/A	0.000254001	1	0
N/A	0.000254001	1	0
N/A	0.000254001	1	0
N/A	0.000254001	1	0
N/A	0.000255999	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256	1	0
N/A	0.000256001	1	0
N/A	0.000256001	1	0.055858
N/A	0.000256001	1	0
N/A	0.000256001	1	0
N/A	0.000256001	1	0
N/A	0.000257999	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0.0556468
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0.188037
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258	1	0
N/A	0.000258001	1	0
N/A	0.000258001	1	0
N/A	0.000258001	1	0
N/A	0.000258001	1	0.104171
N/A	0.000258001	1	0
N/A	0.000258001	1	0.111554
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0.0101081
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0.00962388
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0.0760333
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0.123715
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.00026	1	0
N/A	0.000260001	1	0
N/A	0.000260001	1	0
N/A	0.000260001	1	0
N/A	0.000260001	1	0
N/A	0.000260001	1	0
N/A	0.000260001	1	0
N/A	0.000260001	1	0
N/A	0.000260001	1	0
N/A	0.000261999	1	0
N/A	0.000261999	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0.00267179
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0.116267
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0.0223577
N/A	0.000262	1	0
N/A	0.000262	1	0
N/A	0.000262	1	0.0851653
N/A	0.000262001	1	0
N/A	0.000262001	1	0
N/A	0.000262001	1	0
N/A	0.000262001	1	0.0295743
N/A	0.000262001	1	0
N/A	0.000262001	1	0.0287126
N/A	0.000263999	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0.05751
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0.0532665
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0.0242769
N/A	0.000264	1	0
N/A	0.000264	1	0.021017
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264	1	0
N/A	0.000264001	1	0
N/A	0.000264001	1	0
N/A	0.000264001	1	0
N/A	0.000264001	1	0
N/A	0.000264001	1	0
N/A	0.000264001	1	0
N/A	0.000264001	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0.00671451
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0.00713359
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0.0716422
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0.0552192
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266	1	0
N/A	0.000266001	1	0
N/A	0.000266001	1	0
N/A	0.000266001	1	0
N/A	0.000267999	1	0
N/A	0.000267999	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0.0143417
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
