position	distance	allele0	allele1
N/A	0	1	0.605858
N/A	0	1	0.605463
N/A	0	1	0.770036
N/A	0	1	0.916863
N/A	0	1	0.677519
N/A	0	1	0.4044
N/A	0	1	0.751497
N/A	0	1	0
N/A	0	1	1.04648
N/A	0	1	1.04942
N/A	0	1	0.581125
N/A	0	1	0.964375
N/A	0	1	0.3473
N/A	0	1	1.02675
N/A	0	1	0.961606
N/A	0	1	0.256955
N/A	0	1	0.728817
N/A	0	1	0.270477
N/A	0	1	0
N/A	0	1	0
N/A	0	1	0
N/A	0	1	1.17482
N/A	0	1	0.605999
N/A	0	1	1.12049
N/A	0	1	1.06673
N/A	0	1	1.03218
N/A	0	1	0.885475
N/A	0	1	1.02015
N/A	0	1	0.281247
N/A	0	1	0.997685
N/A	0	1	0.72369
N/A	0	1	0.85539
N/A	0	1	0
N/A	0	1	0.857858
N/A	0	1	0.96106
N/A	0	1	0.976922
N/A	0	1	0
N/A	0	1	0.46333
N/A	0	1	0
N/A	0	1	0.484535
N/A	0	1	1.04404
N/A	0	1	0.597164
N/A	0	1	0.990771
N/A	0	1	1.05658
N/A	0	1	0.656865
N/A	0	1	0.674737
N/A	0	1	0.70092
N/A	0	1	1.00085
N/A	0	1	0.517595
N/A	0	1	0.928748
N/A	0	1	1.18421
N/A	0	1	0.415936
N/A	0	1	1.13368
N/A	0	1	0.905825
N/A	0	1	1.00382
N/A	0	1	0
N/A	0	1	1.21781
N/A	0	1	0
N/A	0	1	0.43602
N/A	0	1	1.0059
N/A	0	1	0.760943
N/A	0	1	1.04739
N/A	0	1	1.02123
N/A	0	1	0.259109
N/A	0	1	0.97408
N/A	0	1	0.452884
N/A	0	1	0.877744
N/A	0	1	0.634455
N/A	0	1	0.497469
N/A	0	1	0.459263
N/A	0	1	0.468039
N/A	0	1	0.882573
N/A	0	1	1.03402
N/A	0	1	0.823268
N/A	0	1	1.03456
N/A	0	1	0.859634
N/A	0	1	0.517664
N/A	0	1	0.85045
N/A	0	1	1.08451
N/A	0	1	0.607364
N/A	0	1	0.916338
N/A	0	1	0.809029
N/A	0	1	0.973504
N/A	0	1	1.01318
N/A	0	1	0.546103
N/A	0	1	0.661741
N/A	0	1	1.03992
N/A	0	1	0.619431
N/A	0	1	1.05429
N/A	0	1	0.731521
N/A	0	1	0.873461
N/A	0	1	1.00465
N/A	0	1	0.259122
N/A	0	1	0.989983
N/A	0	1	0.872656
N/A	0	1	0.709261
N/A	0	1	0.525382
N/A	0	1	0.368791
N/A	0	1	0
N/A	0	1	1.16225
N/A	0	1	0.941308
N/A	0	1	0.277123
N/A	0	1	1.07397
N/A	0	1	0.91777
N/A	0	1	0.394235
N/A	0	1	0.584212
N/A	0	1	0.599197
N/A	0	1	0.650871
N/A	0	1	1.03064
N/A	0	1	1.14615
N/A	0	1	0.930905
N/A	0	1	0.884662
N/A	0	1	0
N/A	0	1	0.666401
N/A	0	1	0.568031
N/A	0	1	0.809609
N/A	0	1	0.956374
N/A	0	1	1.04898
N/A	0	1	0.978409
N/A	0	1	0
N/A	0	1	0.72677
N/A	0	1	0.838296
N/A	0	1	0.554583
N/A	0	1	0.500434
N/A	0	1	1.01745
N/A	0	1	0.777306
N/A	0	1	1.01806
N/A	0	1	0.869291
N/A	0	1	0.609217
N/A	0	1	1.08212
N/A	0	1	0.562367
N/A	0	1	0.847423
N/A	0	1	0.865762
N/A	0	1	0.647505
N/A	0	1	0.774829
N/A	0	1	0.623681
N/A	0	1	0.82474
N/A	0	1	0.606585
N/A	0	1	0
N/A	0	1	0.969598
N/A	0	1	0
N/A	0	1	0.859985
N/A	0	1	0.902047
N/A	0	1	0.34559
N/A	0	1	0.13398
N/A	0	1	0.965878
N/A	0	1	1.04668
N/A	0	1	1.0549
N/A	0	1	0.696393
N/A	0	1	0
N/A	0	1	0.572469
N/A	0	1	1.14779
N/A	0	1	1.02434
N/A	0	1	0.640387
N/A	0	1	0.861971
N/A	0	1	1.06193
N/A	0	1	0.97993
N/A	0	1	0.532887
N/A	0	1	0.929546
N/A	0	1	1.1782
N/A	0	1	0.827276
N/A	0	1	0.180179
N/A	0	1	0
N/A	0	1	0.950653
N/A	0	1	0.707547
N/A	0	1	1.24847
N/A	0	1	0
N/A	0	1	1.02555
N/A	0	1	0.783368
N/A	0	1	0
